Code zone,Zone,Code Produit,Produit,Code Élément,Élément,Unité,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F
"67","Finlande","1749","Ovins et caprins","5111","Réserves","Tête","309100.000000","A","280560.000000","A","239820.000000","A","223780.000000","A","201240.000000","A","176400.000000","A","174560.000000","A","156700.000000","A","160750.000000","A","190400.000000","A","177000.000000","A","156600.000000","A","147100.000000","A","147700.000000","A","125800.000000","A","113400.000000","A","106500.000000","A","108400.000000","A","114900.000000","A","107900.000000","A","105200.000000","A","105800.000000","A","106000.000000","A","61500.000000","A","70400.000000","A","72600.000000","A","68500.000000","A","66500.000000","A","61700.000000","A","64400.000000","A","110700.000000","A","113600.000000","A","125400.000000","A","126800.000000","A","164600.000000","A","156000.000000","A","158100.000000","A","136400.000000","A","114500.000000","A","108210.000000","A","103448.000000","A","102500.000000","A","105200.000000","A","116300.000000","A","96681.000000","A","123323.000000","A","125433.000000","A","128136.000000","A","123597.000000","A","130563.000000","A","133993.000000","A","134891.000000","A","140055.000000","A","142229.000000","A","159784.000000","A","161312.000000","A"
"67","Finlande","2029","Volaille","5112","Réserves","1000 têtes","6489.000000","A","6562.000000","A","6909.000000","A","6861.000000","A","6921.000000","A","6982.000000","A","7309.000000","A","6961.000000","A","7616.000000","A","8604.000000","A","8410.000000","A","9910.000000","A","9668.000000","A","9130.000000","A","8691.000000","A","9117.000000","A","8592.000000","A","9067.000000","A","9227.000000","A","9376.000000","A","7807.000000","A","7763.000000","A","8509.000000","A","6913.000000","A","6909.000000","A","6726.000000","A","6626.000000","A","6276.000000","A","6229.000000","A","6353.000000","A","5713.000000","A","5472.000000","A","5628.000000","A","6054.000000","A","4806.000000","A","4572.000000","A","5406.000000","A","6037.000000","A","6503.000000","A","8438.000000","A","5912.000000","A","6261.000000","A","6565.000000","A","6108.000000","A","5967.000000","A","5859.000000","A","5505.000000","A","6090.000000","A","5224.000000","A","4896.000000","A","5729.000000","A","6333.000000","A","7135.000000","A","7633.000000","A","8073.000000","A","8435.000000","A"
"68","France","1107","Anes","5111","Réserves","Tête","76200.000000","","68067.000000","","63650.000000","","52845.000000","","48195.000000","","43210.000000","","42024.000000","","41000.000000","","36043.000000","","34148.000000","","33300.000000","","28900.000000","","29400.000000","","32000.000000","","24670.000000","","24700.000000","","23900.000000","","21100.000000","","19900.000000","","23525.000000","","23164.000000","","23000.000000","F","22900.000000","F","23000.000000","F","23000.000000","F","23000.000000","F","22000.000000","F","22000.000000","F","21000.000000","F","21000.000000","F","14153.000000","","14478.000000","","16243.000000","","17087.000000","","19117.000000","","20856.000000","","22434.000000","","24513.000000","","27489.000000","","30257.000000","","31517.000000","","30452.000000","","31674.000000","","32241.000000","","32481.000000","","32344.000000","","31541.000000","","30775.000000","","30818.000000","","32566.000000","","32783.000000","","31082.000000","","30742.000000","","29461.000000","","15000.000000","F","12159.000000","Im"
"68","France","866","Bovins","5111","Réserves","Tête","19501008.000000","","20583008.000000","","20286000.000000","","20040608.000000","","20243904.000000","","20640304.000000","","21183904.000000","","21679008.000000","","21565504.000000","","21719296.000000","","21723008.000000","","21764096.000000","","22508608.000000","","23701008.000000","","24040000.000000","","24077008.000000","","23840000.000000","","23761904.000000","","23906000.000000","","23919088.000000","","23650000.000000","","23493008.000000","","23656000.000000","","23893008.000000","","23480976.000000","","23289888.000000","","21967008.000000","","21340000.000000","","21377008.000000","","21394000.000000","","21097138.000000","","20654916.000000","","20446184.000000","","20450490.000000","","20540297.000000","","20507820.000000","","20205040.000000","","20051494.000000","","20066844.000000","","21256247.000000","","21137970.000000","","20461291.000000","","19772441.000000","","19516224.000000","","19421068.000000","","19534688.000000","","19885156.000000","","20046940.000000","","19805378.000000","","19555173.000000","","19085561.000000","","19005649.000000","","19095797.000000","","19248627.000000","","19386522.000000","","19325515.000000",""
"68","France","1068","Canards","5112","Réserves","1000 têtes","9000.000000","F","9000.000000","F","9000.000000","F","9000.000000","F","9000.000000","F","9100.000000","F","9100.000000","F","8997.000000","F","8350.000000","","8241.000000","","7855.000000","","7544.000000","","7700.000000","","7990.000000","","7616.000000","","7771.000000","","8232.000000","","8661.000000","","8893.000000","","9494.000000","","9167.000000","","9223.000000","","10000.000000","F","10000.000000","F","11182.000000","","12712.000000","","13496.000000","","14257.000000","","15466.000000","","15936.000000","","16742.000000","","18244.000000","","18946.000000","","20251.000000","","20107.000000","","20935.000000","","22535.000000","","23304.000000","","23756.000000","","24375.000000","","25317.000000","","25391.000000","","22675.000000","","22134.000000","","22419.000000","","22762.000000","","23720.000000","","22843.000000","","21913.000000","","26141.000000","","26786.000000","","26297.000000","","26162.000000","","26824.000000","","27424.000000","","24534.000000",""
"68","France","1016","Caprins","5111","Réserves","Tête","1172000.000000","","1176000.000000","","1124200.000000","","1068600.000000","","1041400.000000","","1014400.000000","","1017000.000000","","924000.000000","","919400.000000","","925200.000000","","924200.000000","","908600.000000","","898700.000000","","923000.000000","","959000.000000","","991000.000000","","1021000.000000","","1048000.000000","","1079500.000000","","1125206.000000","","1241000.000000","","1217000.000000","","1208000.000000","","1164000.000000","","1106000.000000","","1085593.000000","","1089514.000000","","1091440.000000","","1215470.000000","","1226000.000000","","1225683.000000","","1190270.000000","","1167193.000000","","1155203.000000","","1193771.000000","","1205868.000000","","1201309.000000","","1203108.000000","","1199728.000000","","1210517.000000","","1230001.000000","","1231557.000000","","1224779.000000","","1212570.000000","","1224759.000000","","1232639.000000","","1280520.000000","","1283124.000000","","1329160.000000","","1436109.000000","","1381209.000000","","1307753.000000","","1290623.000000","","1284667.000000","","1261684.000000","","1234184.000000",""
"68","France","1096","Chevaux","5111","Réserves","Tête","1728800.000000","","1617100.000000","","1526200.000000","","1356800.000000","","1227700.000000","","1114200.000000","","1044000.000000","","874400.000000","","749900.000000","","696500.000000","","626000.000000","","524200.000000","","446600.000000","","425000.000000","","413000.000000","","398100.000000","","397600.000000","","379600.000000","","373500.000000","","364417.000000","","317444.000000","","323000.000000","","306000.000000","","298000.000000","","294000.000000","","271204.000000","","267724.000000","","266100.000000","","268681.000000","","319046.000000","","334810.000000","","339171.000000","","347558.000000","","351951.000000","","362894.000000","","371526.000000","","383479.000000","","390780.000000","","393186.000000","","417016.000000","","418135.000000","","421268.000000","","419625.000000","","427079.000000","","426227.000000","","422872.000000","","423049.000000","","421065.000000","","422665.000000","","422902.000000","","424590.000000","","414284.000000","","408028.000000","","405649.000000","","398055.000000","","379554.000000",""
"68","France","1079","Dindes","5112","Réserves","1000 têtes","1600.000000","F","1600.000000","F","1700.000000","F","1700.000000","F","1800.000000","F","1800.000000","F","1800.000000","F","2000.000000","F","2246.000000","","2588.000000","","3069.000000","","4180.000000","","8700.000000","","9607.000000","","9583.000000","","8771.000000","","10494.000000","","11125.000000","","11955.000000","","13787.000000","","15907.000000","","18526.000000","","16100.000000","F","16100.000000","F","20669.000000","","20992.000000","","22287.000000","","23263.000000","","24097.000000","","26428.000000","","29398.000000","","31222.000000","","32646.000000","","35050.000000","","37332.000000","","37103.000000","","38505.000000","","38637.000000","","37951.000000","","38145.000000","","38191.000000","","35648.000000","","34222.000000","","30816.000000","","28526.000000","","28094.000000","","26943.000000","","24855.000000","","24197.000000","","24260.000000","","23743.000000","","22452.000000","","20190.000000","","21214.000000","","21385.000000","","20582.000000",""
"68","France","1140","Leporides","5112","Réserves","1000 têtes","38000.000000","F","38000.000000","F","38000.000000","F","36000.000000","F","36000.000000","F","35000.000000","F","35000.000000","F","35000.000000","F","35000.000000","F","36000.000000","F","35000.000000","F","37000.000000","F","36000.000000","F","35000.000000","F","34000.000000","F","34000.000000","F","34000.000000","F","34307.000000","","34622.000000","","32000.000000","F","29000.000000","F","28000.000000","F","26000.000000","F","24000.000000","F","20228.000000","","20478.000000","","20602.000000","","20915.000000","","17138.000000","","16791.000000","","2116.000000","","2144.000000","","1996.000000","","1791.000000","","1662.000000","","1617.000000","","1513.000000","","1461.000000","","1446.000000","","1365.000000","","1358.000000","","1344.000000","","1239.000000","","1276.000000","","1239.000000","","1199.000000","","1236.000000","","1198.000000","","1092.000000","","878.000000","","871.000000","","835.000000","","825.000000","","837.000000","","871.000000","","761.000000",""
"68","France","1110","Mulets","5111","Réserves","Tête","67300.000000","","59462.000000","","55700.000000","","49783.000000","","45896.000000","","41436.000000","","37730.000000","","37700.000000","","34920.000000","","32747.000000","","31700.000000","","28000.000000","","25400.000000","","24000.000000","","25400.000000","","19800.000000","","18200.000000","","16700.000000","","15200.000000","","14940.000000","","12053.000000","","12000.000000","","11950.000000","","12000.000000","","12000.000000","F","12000.000000","F","12000.000000","F","12000.000000","F","12000.000000","F","12973.000000","","12662.000000","","12404.000000","","11934.000000","","12684.000000","","12729.000000","","13684.000000","","14070.000000","","14060.000000","","14456.000000","","15017.000000","","15000.000000","F","15000.000000","F","15000.000000","F","15000.000000","*","16000.000000","F","18000.000000","F","22000.000000","F","26000.000000","F","31586.000000","","32566.000000","","32783.000000","","31082.000000","","30968.000000","","29461.000000","","28868.000000","","27915.000000",""
"68","France","1072","Oies et pintades","5112","Réserves","1000 têtes","1000.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","1100.000000","F","1100.000000","F","1200.000000","F","1464.000000","","1439.000000","","1304.000000","","1189.000000","","1000.000000","","924.000000","","935.000000","","924.000000","","940.000000","","924.000000","","953.000000","","971.000000","","1039.000000","","1208.000000","","1000.000000","F","1000.000000","F","1242.000000","","1337.000000","","1313.000000","","1323.000000","","1190.000000","","1242.000000","","1243.000000","","1322.000000","","1256.000000","","1237.000000","","1148.000000","","1086.000000","","1048.000000","","949.000000","","993.000000","","830.000000","","826.000000","","821.000000","","785.000000","","690.000000","","692.000000","","678.000000","","633.000000","","649.000000","","624.000000","","589.000000","","571.000000","","554.000000","","552.000000","","542.000000","","528.000000","","369.000000",""
"68","France","976","Ovins","5111","Réserves","Tête","9063000.000000","","8924000.000000","","8944900.000000","","8626000.000000","","8820700.000000","","9055900.000000","","9185600.000000","","9509600.000000","","9794100.000000","","10036700.000000","","10238800.000000","","10114600.000000","","10442000.000000","","10375000.000000","","10568000.000000","","10803000.000000","","11046000.000000","","11415000.000000","","11641500.000000","","11911044.000000","","12846000.000000","","13525000.000000","","12926000.000000","","13035000.000000","","12676000.000000","","12432458.000000","","12044045.000000","","11495000.000000","","11208000.000000","","11208800.000000","","11022434.000000","","10737574.000000","","10481291.000000","","10400600.000000","","10286651.000000","","10163188.000000","","9976022.000000","","9865622.000000","","9723998.000000","","9577612.000000","","9437367.000000","","9335856.000000","","9287212.000000","","9178090.000000","","9094005.000000","","8905186.000000","","8475573.000000","","8189215.000000","","8093182.000000","","7962418.000000","","7658771.000000","","7461934.000000","","7239057.000000","","7181130.000000","","7064541.000000","","7003559.000000",""
"68","France","1083","Pigeons et autres oiseaux","5112","Réserves","1000 têtes","3000.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3102.000000","","3067.000000","","3000.000000","F","3000.000000","F","2773.000000","","3000.000000","F","3000.000000","F","2562.000000","","2568.000000","","2568.000000","","2835.000000","","2818.000000","","2794.000000","","2603.000000","","2747.000000","","2699.000000","","2116.000000","","2086.000000","","2064.000000","","2022.000000","","2032.000000","","2047.000000","","2090.000000","","1780.000000","","1784.000000","","1795.000000","","1396.000000","","1367.000000","","1750.000000","F","1750.000000","F","1800.000000","F","1800.000000","F","1800.000000","F","1800.000000","F","1800.000000","F","1800.000000","F","1800.000000","F","1764.000000","Im","1742.000000","Im"
"68","France","1034","Porcins","5111","Réserves","Tête","8603000.000000","","9217000.000000","","9080400.000000","","8967000.000000","","9042700.000000","","9238500.000000","","9839600.000000","","10693000.000000","","9602000.000000","","10462500.000000","","11482500.000000","","11385900.000000","","11386500.000000","","11560000.000000","","12031000.000000","","11451000.000000","","11509000.000000","","11548000.000000","","11339600.000000","","11446369.000000","","11629167.000000","","11421000.000000","","11709000.000000","","11251000.000000","","10975000.000000","","11842000.000000","","12419000.000000","","12643099.000000","","11708000.000000","","12275500.000000","","12420047.000000","","13026115.000000","","13437641.000000","","13724615.000000","","13843593.000000","","14334813.000000","","14567223.000000","","14768923.000000","","14756578.000000","","14927425.000000","","15377426.000000","","15345488.000000","","15160276.000000","","15022173.000000","","14948695.000000","","14837023.000000","","14909601.000000","","14947371.000000","","14718918.000000","","14287055.000000","","13975454.000000","","13759913.000000","","13485406.000000","","13335192.000000","","13162391.000000","","12709379.000000",""
"68","France","1057","Poulets","5112","Réserves","1000 têtes","167000.000000","F","170000.000000","F","173000.000000","F","175000.000000","F","180000.000000","F","138000.000000","F","138000.000000","F","158000.000000","F","165398.000000","","164756.000000","","162637.000000","","156848.000000","","158000.000000","","162064.000000","","164402.000000","","164755.000000","","168954.000000","","170546.000000","","169190.000000","","176290.000000","","185965.000000","","187000.000000","F","187000.000000","","185000.000000","F","209759.000000","","208542.000000","","207544.000000","","211084.000000","","201808.000000","","194166.000000","","211104.000000","","213960.000000","","218752.000000","","219089.000000","","220499.000000","","226603.000000","","231143.000000","","233149.000000","","223939.000000","","214187.000000","","216177.000000","","210748.000000","","205732.000000","","197361.000000","","191732.000000","","182578.000000","","191724.000000","","192735.000000","","196608.000000","","231527.000000","","232910.000000","","241133.000000","","251581.000000","","168179.000000","","172126.000000","","167413.000000",""
